Transaction ID,User ID,Transaction Amount,Transaction Time,Device ID,IP Address,Location,Transaction Type,Account Age,Fraud Status
TXN100225,USR_1060,698.75,2026-05-27 06:21:54,DV_REAL_05,192.168.179.76,Ahmedabad,P2M,846,0
TXN100226,USR_1075,643.53,2026-05-29 09:25:43,DV_SAMS_01,192.168.100.232,Kolkata,P2M,870,0
TXN100227,USR_1029,1617.7,2026-06-01 06:18:45,DV_VIVO_06,192.168.205.221,Mumbai,P2M,211,0
TXN100228,USR_1097,1539.16,2026-06-14 07:57:58,DV_XIAO_04,192.168.5.24,Hyderabad,P2M,1015,0
TXN100229,USR_1192,2635.84,2026-06-19 21:32:03,DV_APPL_02,192.168.102.223,Delhi,P2M,830,0
TXN100230,USR_1141,373.78,2026-06-14 06:51:04,DV_APPL_02,192.168.171.3,Bengaluru,P2M,530,0
TXN100231,USR_1121,1332.29,2026-05-30 06:43:17,DV_ONEP_03,192.168.1.169,Chennai,P2P,837,0
TXN100232,USR_1044,317.69,2026-05-28 23:38:16,DV_APPL_02,192.168.191.142,Delhi,P2M,229,0
TXN100233,USR_1051,473.42,2026-05-28 22:19:24,DV_OPPO_07,192.168.7.46,Hyderabad,P2P,372,0
TXN100234,USR_1101,3170.14,2026-05-30 02:20:58,DV_ONEP_03,192.168.153.73,Pune,P2M,1084,0
TXN100235,USR_1037,281.76,2026-06-22 21:29:45,DV_APPL_02,192.168.153.18,Jaipur,P2M,1050,0
TXN100236,USR_1088,1043.74,2026-05-28 02:06:06,DV_SAMS_01,192.168.198.78,Hyderabad,P2M,507,0
TXN100237,USR_1103,686.18,2026-06-25 06:12:46,DV_ONEP_03,192.168.27.224,Mumbai,P2M,268,0
TXN100238,USR_1095,80390.87,2026-05-30 14:14:36,DV_XIAO_04,105.225.126.220,Delhi,P2P,14,1
TXN100239,USR_1113,661.8,2026-06-02 04:23:02,DV_OPPO_07,192.168.79.153,Ahmedabad,P2P,132,0
TXN100240,USR_1104,664.47,2026-05-29 10:14:34,DV_REAL_05,192.168.113.88,Mumbai,P2P,990,0
TXN100241,USR_1129,2406.51,2026-06-22 09:58:04,DV_ONEP_03,192.168.169.126,Mumbai,P2P,1197,0
TXN100242,USR_1008,1160.89,2026-06-12 05:20:29,DV_ONEP_03,192.168.175.166,Bengaluru,P2M,556,0
TXN100243,USR_1031,2063.55,2026-06-14 01:30:11,DV_OPPO_07,192.168.26.13,Hyderabad,P2M,917,0
TXN100244,USR_1088,3385.37,2026-06-08 01:57:59,DV_SAMS_01,192.168.218.176,Hyderabad,P2P,507,0
TXN100245,USR_1146,3039.49,2026-06-04 00:36:15,DV_OPPO_07,192.168.65.174,Ahmedabad,P2P,731,0
TXN100246,USR_1131,77424.29,2026-06-03 11:11:27,DV_OPPO_07,103.131.234.34,Bengaluru,P2P,10,1
TXN100247,USR_1078,149.86,2026-06-04 02:08:18,DV_XIAO_04,192.168.100.87,Hyderabad,P2M,902,0
TXN100248,USR_1077,2896.07,2026-06-13 06:36:27,DV_OPPO_07,192.168.138.192,Kolkata,P2M,868,0
TXN100249,USR_1155,954.15,2026-06-22 21:12:05,DV_VIVO_06,192.168.10.78,Ahmedabad,P2M,296,0
TXN100250,USR_1167,3820.65,2026-06-21 03:49:40,DV_APPL_02,192.168.169.134,Jaipur,P2P,98,0
TXN100251,USR_1153,1707.24,2026-06-04 04:53:15,DV_XIAO_04,192.168.7.159,Pune,P2M,770,0
TXN100252,USR_1103,913.73,2026-06-18 19:40:03,DV_REAL_05,192.168.27.224,Mumbai,P2M,268,0
TXN100253,USR_1175,583.75,2026-06-23 09:05:42,DV_OPPO_07,192.168.85.172,Chennai,P2M,132,0
TXN100254,USR_1168,2656.41,2026-06-18 23:46:24,DV_XIAO_04,192.168.217.103,Ahmedabad,P2M,73,0
TXN100255,USR_1195,1208.13,2026-06-09 04:45:45,DV_APPL_02,192.168.46.244,Lucknow,P2M,164,0
TXN100256,USR_1084,174.57,2026-06-11 03:51:01,DV_OPPO_07,192.168.52.215,Mumbai,P2P,516,0
TXN100257,USR_1128,1906.07,2026-05-31 06:07:10,DV_ONEP_03,192.168.202.130,Delhi,P2P,859,0
TXN100258,USR_1104,692.96,2026-06-11 08:16:29,DV_REAL_05,192.168.14.65,Mumbai,P2P,990,0
TXN100259,USR_1045,1877.16,2026-06-13 19:42:59,DV_ONEP_03,192.168.130.126,Hyderabad,P2P,550,0
TXN100260,USR_1125,883.39,2026-06-08 20:25:13,DV_SAMS_01,192.168.31.166,Kolkata,P2M,242,0
TXN100261,USR_1001,30953.14,2026-06-15 14:41:04,DV_APPL_02,105.203.214.136,Hyderabad,P2P,1,1
TXN100262,USR_1057,684.2,2026-06-01 04:59:41,DV_REAL_05,192.168.112.156,Delhi,P2M,652,0
TXN100263,USR_1011,983.2,2026-06-09 03:51:32,DV_SAMS_01,192.168.168.128,Ahmedabad,P2M,1171,0
TXN100264,USR_1034,5162.6,2026-05-27 09:09:03,DV_ONEP_03,192.168.74.109,Kolkata,P2M,941,0
TXN100265,USR_1186,1054.91,2026-06-07 00:40:30,DV_SAMS_01,192.168.55.197,Ahmedabad,P2P,122,0
TXN100266,USR_1009,878.63,2026-06-17 02:01:30,DV_REAL_05,192.168.237.164,Bengaluru,P2P,344,0
TXN100267,USR_1005,24263.19,2026-06-04 15:21:31,DV_XIAO_04,103.150.65.122,Hyderabad,P2P,4,1
TXN100268,USR_1025,605.56,2026-06-12 02:41:28,DV_REAL_05,192.168.18.232,Hyderabad,P2P,155,0
TXN100269,USR_1030,997.85,2026-06-21 21:28:01,DV_APPL_02,192.168.72.119,Delhi,P2M,1108,0
TXN100270,USR_1091,1403.14,2026-06-18 03:54:19,DV_ONEP_03,192.168.188.134,Kolkata,P2P,951,0
TXN100271,USR_1084,233.71,2026-05-30 18:00:38,DV_OPPO_07,192.168.52.215,Mumbai,P2M,516,0
TXN100272,USR_1130,1403.78,2026-06-03 21:23:52,DV_ONEP_03,192.168.223.49,Pune,P2M,1122,0
TXN100273,USR_1025,474.77,2026-06-08 19:41:56,DV_REAL_05,192.168.16.59,Hyderabad,P2M,155,0
TXN100274,USR_1024,1385.75,2026-06-06 19:52:17,DV_APPL_02,192.168.151.142,Pune,P2M,517,0
TXN100275,USR_1159,351.51,2026-06-07 20:24:06,DV_OPPO_07,192.168.251.166,Hyderabad,P2M,762,0
TXN100276,USR_1098,485.49,2026-05-30 09:03:33,DV_VIVO_06,192.168.109.191,Kolkata,P2P,765,0
TXN100277,USR_1185,999.77,2026-05-31 23:34:13,DV_SAMS_01,192.168.125.135,Jaipur,P2M,237,0
TXN100278,USR_1199,996.51,2026-06-10 18:53:20,DV_SAMS_01,192.168.119.149,Ahmedabad,P2P,194,0
TXN100279,USR_1028,627.46,2026-06-17 08:50:10,DV_ONEP_03,192.168.222.187,Kolkata,P2P,892,0
TXN100280,USR_1132,1279.45,2026-06-16 21:38:30,DV_XIAO_04,192.168.129.248,Kolkata,P2M,321,0
TXN100281,USR_1098,673.79,2026-06-22 19:04:53,DV_APPL_02,192.168.109.191,Kolkata,P2M,765,0
TXN100282,USR_1192,1444.77,2026-06-13 01:36:13,DV_APPL_02,192.168.102.223,Delhi,P2P,830,0
TXN100283,USR_1103,1503.26,2026-06-09 20:14:56,DV_REAL_05,192.168.27.224,Mumbai,P2M,268,0
TXN100284,USR_1127,231.11,2026-06-21 18:00:39,DV_REAL_05,192.168.131.192,Pune,P2P,400,0
TXN100285,USR_1154,4045.7,2026-06-06 03:18:41,DV_ONEP_03,192.168.119.233,Jaipur,P2M,463,0
TXN100286,USR_1013,2724.75,2026-06-18 08:22:56,DV_XIAO_04,192.168.127.24,Lucknow,P2M,827,0
TXN100287,USR_1024,866.01,2026-06-13 01:28:12,DV_ONEP_03,192.168.151.142,Pune,P2M,517,0
TXN100288,USR_1179,2055.98,2026-05-29 23:11:28,DV_OPPO_07,192.168.213.178,Kolkata,P2M,1150,0
TXN100289,USR_1050,2560.44,2026-06-20 06:20:51,DV_ONEP_03,192.168.250.159,Delhi,P2P,842,0
TXN100290,USR_1162,237.19,2026-06-10 20:55:22,DV_APPL_02,192.168.56.209,Lucknow,P2P,1145,0
TXN100291,USR_1188,89824.66,2026-06-19 11:46:57,DV_VIVO_06,106.246.131.200,Hyderabad,P2P,12,1
TXN100292,USR_1026,1097.79,2026-06-04 04:20:10,DV_OPPO_07,192.168.172.125,Mumbai,P2P,1062,0
TXN100293,USR_1075,601.96,2026-06-21 22:39:24,DV_SAMS_01,192.168.243.179,Kolkata,P2M,870,0
TXN100294,USR_1080,1825.6,2026-06-25 00:37:57,DV_REAL_05,192.168.222.119,Kolkata,P2M,65,0
TXN100295,USR_1181,2547.67,2026-06-19 23:17:24,DV_REAL_05,192.168.8.24,Bengaluru,P2P,152,0
TXN100296,USR_1122,2132.14,2026-06-21 06:55:22,DV_XIAO_04,192.168.128.161,Jaipur,P2M,394,0
TXN100297,USR_1027,26626.14,2026-05-30 17:47:52,DV_SAMS_01,104.78.193.202,Hyderabad,P2M,5,1
TXN100298,USR_1176,578.2,2026-05-30 00:34:44,DV_XIAO_04,192.168.223.235,Delhi,P2M,876,0
TXN100299,USR_1172,4846.75,2026-06-18 01:36:52,DV_VIVO_06,192.168.87.212,Jaipur,P2M,890,0
TXN100300,USR_1097,334.51,2026-06-15 04:50:38,DV_VIVO_06,192.168.115.203,Ahmedabad,P2P,1015,0
TXN100301,USR_1113,491.37,2026-06-20 05:41:01,DV_OPPO_07,192.168.192.212,Ahmedabad,P2P,132,0
TXN100302,USR_1075,874.51,2026-06-07 19:57:16,DV_SAMS_01,192.168.100.232,Kolkata,P2P,870,0
TXN100303,USR_1071,3015.59,2026-05-27 22:04:48,DV_XIAO_04,192.168.193.64,Pune,P2P,982,0
TXN100304,USR_1082,1722.72,2026-06-21 03:40:09,DV_ONEP_03,192.168.5.192,Kolkata,P2P,873,0
TXN100305,USR_1134,2417.12,2026-05-28 23:17:03,DV_XIAO_04,192.168.68.87,Bengaluru,P2M,326,0
TXN100306,USR_1054,145.37,2026-06-13 04:47:37,DV_APPL_02,192.168.103.85,Hyderabad,P2M,405,0
TXN100307,USR_1166,68515.08,2026-06-07 15:53:39,DV_APPL_02,107.245.160.63,Mumbai,P2M,11,1
TXN100308,USR_1029,1534.7,2026-06-11 02:57:07,DV_REAL_05,192.168.187.87,Mumbai,P2M,211,0
TXN100309,USR_1166,390.94,2026-06-16 09:59:02,DV_VIVO_06,192.168.200.93,Delhi,P2P,928,0
TXN100310,USR_1171,2130.75,2026-06-13 00:48:33,DV_REAL_05,192.168.30.219,Pune,P2P,213,0
TXN100311,USR_1189,1888.74,2026-05-28 19:58:52,DV_XIAO_04,192.168.112.5,Chennai,P2P,96,0
TXN100312,USR_1045,1498.14,2026-06-07 20:23:29,DV_VIVO_06,192.168.130.126,Hyderabad,P2M,550,0
TXN100313,USR_1103,1073.63,2026-06-19 18:42:26,DV_REAL_05,192.168.164.223,Mumbai,P2P,268,0
TXN100314,USR_1011,953.3,2026-06-14 20:00:07,DV_SAMS_01,192.168.168.128,Ahmedabad,P2M,1171,0
TXN100315,USR_1195,2895.05,2026-06-13 06:08:57,DV_APPL_02,192.168.127.119,Lucknow,P2P,164,0
TXN100316,USR_1191,409.99,2026-05-27 03:30:44,DV_ONEP_03,192.168.213.177,Mumbai,P2M,952,0
TXN100317,USR_1142,1612.35,2026-06-04 19:08:36,DV_REAL_05,192.168.242.89,Pune,P2P,333,0
TXN100318,USR_1189,3386.04,2026-06-01 05:06:03,DV_XIAO_04,192.168.20.221,Delhi,P2P,96,0
TXN100319,USR_1157,2253.56,2026-06-23 00:43:48,DV_XIAO_04,192.168.214.126,Jaipur,P2P,326,0
TXN100320,USR_1140,612.62,2026-06-18 20:32:20,DV_APPL_02,192.168.159.175,Bengaluru,P2P,793,0
TXN100321,USR_1084,208.9,2026-06-06 01:26:17,DV_OPPO_07,192.168.40.62,Mumbai,P2P,516,0
TXN100322,USR_1084,297.08,2026-06-21 03:15:16,DV_OPPO_07,192.168.52.215,Mumbai,P2M,516,0
TXN100323,USR_1043,34694.01,2026-06-23 13:25:18,DV_OPPO_07,106.80.216.93,Bengaluru,P2M,11,1
TXN100324,USR_1114,1058.53,2026-06-22 03:12:43,DV_ONEP_03,192.168.177.78,Lucknow,P2P,969,0
TXN100325,USR_1035,2671.19,2026-06-23 23:56:43,DV_VIVO_06,192.168.15.149,Jaipur,P2P,327,0
TXN100326,USR_1129,2037.17,2026-06-13 06:52:23,DV_ONEP_03,192.168.169.126,Mumbai,P2M,1197,0
TXN100327,USR_1120,1413.04,2026-05-30 22:24:21,DV_VIVO_06,192.168.209.195,Kolkata,P2M,830,0
TXN100328,USR_1130,1541.75,2026-06-20 05:26:57,DV_ONEP_03,192.168.223.49,Pune,P2P,1122,0
TXN100329,USR_1114,1837.04,2026-06-02 22:43:20,DV_ONEP_03,192.168.180.104,Lucknow,P2P,969,0
TXN100330,USR_1059,1800.31,2026-06-08 05:25:47,DV_ONEP_03,192.168.32.185,Hyderabad,P2M,686,0
TXN100331,USR_1116,276.4,2026-06-21 19:42:05,DV_ONEP_03,192.168.215.221,Lucknow,P2M,478,0
TXN100332,USR_1148,2770.92,2026-06-11 23:11:13,DV_SAMS_01,192.168.45.52,Bengaluru,P2P,679,0
TXN100333,USR_1057,1741.28,2026-06-24 05:32:49,DV_REAL_05,192.168.252.131,Delhi,P2M,652,0
TXN100334,USR_1128,2060.25,2026-06-02 08:04:00,DV_ONEP_03,192.168.88.240,Delhi,P2M,859,0
TXN100335,USR_1040,993.13,2026-06-10 21:38:19,DV_APPL_02,192.168.77.118,Chennai,P2P,278,0
TXN100336,USR_1122,1240.83,2026-06-13 23:31:59,DV_XIAO_04,192.168.160.194,Mumbai,P2P,394,0
TXN100337,USR_1034,2905.03,2026-06-24 19:06:22,DV_ONEP_03,192.168.74.109,Kolkata,P2M,941,0
TXN100338,USR_1103,1182.69,2026-05-28 18:08:17,DV_REAL_05,192.168.27.224,Mumbai,P2M,268,0
TXN100339,USR_1155,873.8,2026-06-15 09:37:21,DV_VIVO_06,192.168.10.78,Ahmedabad,P2P,296,0
TXN100340,USR_1067,2322.71,2026-06-08 04:18:57,DV_XIAO_04,192.168.193.221,Kolkata,P2P,312,0
TXN100341,USR_1027,56816.91,2026-06-23 16:34:27,DV_OPPO_07,106.221.39.156,Delhi,P2M,3,1
TXN100342,USR_1009,1333.35,2026-06-24 10:33:23,DV_REAL_05,192.168.119.98,Bengaluru,P2P,344,0
TXN100343,USR_1000,1167.49,2026-06-03 07:46:19,DV_SAMS_01,192.168.189.27,Delhi,P2M,511,0
TXN100344,USR_1196,2615.24,2026-06-24 21:48:54,DV_OPPO_07,192.168.253.160,Lucknow,P2P,1166,0
TXN100345,USR_1072,3111.08,2026-06-14 07:27:56,DV_OPPO_07,192.168.161.62,Ahmedabad,P2P,1002,0
TXN100346,USR_1133,67363.69,2026-06-03 17:49:23,DV_XIAO_04,106.102.28.40,Kolkata,P2M,11,1
TXN100347,USR_1108,2267.77,2026-06-13 02:45:24,DV_OPPO_07,192.168.159.16,Ahmedabad,P2M,888,0
TXN100348,USR_1123,322.43,2026-06-19 09:03:43,DV_OPPO_07,192.168.238.74,Pune,P2M,556,0
TXN100349,USR_1168,1966.06,2026-06-02 01:27:14,DV_XIAO_04,192.168.110.176,Ahmedabad,P2P,73,0
TXN100350,USR_1086,1200.58,2026-06-10 19:54:27,DV_APPL_02,192.168.80.28,Delhi,P2P,244,0
TXN100351,USR_1111,2225.37,2026-06-25 02:20:28,DV_ONEP_03,192.168.19.176,Hyderabad,P2M,939,0
TXN100352,USR_1167,2081.99,2026-05-26 19:07:43,DV_APPL_02,192.168.187.201,Jaipur,P2M,98,0
TXN100353,USR_1168,2742.4,2026-06-15 10:05:32,DV_XIAO_04,192.168.16.123,Ahmedabad,P2P,73,0
TXN100354,USR_1009,2094.21,2026-06-06 18:37:14,DV_REAL_05,192.168.119.98,Bengaluru,P2M,344,0
TXN100355,USR_1103,644.43,2026-06-19 10:48:24,DV_VIVO_06,192.168.164.223,Mumbai,P2M,268,0
TXN100356,USR_1149,1438.71,2026-06-14 01:55:05,DV_ONEP_03,192.168.213.43,Jaipur,P2M,568,0
TXN100357,USR_1044,1020.15,2026-06-20 21:27:05,DV_APPL_02,192.168.73.155,Delhi,P2P,229,0
TXN100358,USR_1137,1764.75,2026-06-20 02:16:38,DV_APPL_02,192.168.195.163,Ahmedabad,P2P,898,0
TXN100359,USR_1117,1385.52,2026-06-16 18:39:03,DV_OPPO_07,192.168.196.194,Mumbai,P2P,561,0
TXN100360,USR_1080,1916.02,2026-06-03 05:12:54,DV_REAL_05,192.168.22.165,Kolkata,P2M,65,0
TXN100361,USR_1102,1268.9,2026-06-02 04:52:25,DV_APPL_02,192.168.4.182,Ahmedabad,P2M,629,0
TXN100362,USR_1068,1072.64,2026-06-23 00:11:02,DV_OPPO_07,192.168.206.246,Delhi,P2P,370,0
TXN100363,USR_1058,690.67,2026-05-30 01:52:54,DV_APPL_02,192.168.237.207,Lucknow,P2P,903,0
TXN100364,USR_1173,1437.63,2026-06-07 09:34:09,DV_XIAO_04,192.168.66.96,Pune,P2M,204,0
TXN100365,USR_1126,408.21,2026-06-20 02:30:57,DV_VIVO_06,192.168.121.63,Pune,P2P,569,0
TXN100366,USR_1013,1191.55,2026-06-08 07:50:32,DV_XIAO_04,192.168.127.24,Lucknow,P2M,827,0
TXN100367,USR_1198,1129.73,2026-05-26 21:38:02,DV_ONEP_03,192.168.10.15,Mumbai,P2P,645,0
TXN100368,USR_1097,1364.25,2026-06-03 04:12:19,DV_VIVO_06,192.168.5.24,Hyderabad,P2M,1015,0
TXN100369,USR_1156,3015.48,2026-06-06 23:49:14,DV_APPL_02,192.168.100.117,Delhi,P2M,287,0
TXN100370,USR_1071,4306.41,2026-06-18 22:12:40,DV_XIAO_04,192.168.216.164,Jaipur,P2P,982,0
TXN100371,USR_1060,1348.93,2026-06-01 06:21:20,DV_REAL_05,192.168.142.33,Ahmedabad,P2P,846,0
TXN100372,USR_1034,2618.61,2026-06-04 10:30:43,DV_ONEP_03,192.168.179.246,Kolkata,P2M,941,0
TXN100373,USR_1145,22917.98,2026-06-03 13:18:12,DV_SAMS_01,104.218.66.122,Delhi,P2M,8,1
TXN100374,USR_1143,2877.9,2026-06-14 02:31:30,DV_VIVO_06,192.168.78.51,Ahmedabad,P2P,522,0
TXN100375,USR_1166,180.3,2026-06-24 03:00:13,DV_VIVO_06,192.168.28.116,Delhi,P2M,928,0
TXN100376,USR_1157,1799.93,2026-06-08 22:35:28,DV_XIAO_04,192.168.214.126,Jaipur,P2M,326,0
TXN100377,USR_1146,2147.65,2026-06-15 20:13:34,DV_OPPO_07,192.168.49.159,Ahmedabad,P2M,731,0
TXN100378,USR_1068,1514.99,2026-06-19 06:32:22,DV_OPPO_07,192.168.179.133,Delhi,P2M,370,0
TXN100379,USR_1115,1035.08,2026-06-18 23:39:36,DV_REAL_05,192.168.154.11,Jaipur,P2M,174,0
TXN100380,USR_1020,2956.46,2026-06-13 05:57:50,DV_OPPO_07,192.168.15.62,Chennai,P2M,500,0
TXN100381,USR_1197,2228.51,2026-06-04 20:09:04,DV_APPL_02,192.168.71.152,Chennai,P2M,970,0
TXN100382,USR_1188,1582.95,2026-06-22 22:25:18,DV_XIAO_04,192.168.129.144,Chennai,P2M,481,0
TXN100383,USR_1138,686.05,2026-06-16 08:42:29,DV_XIAO_04,192.168.204.15,Delhi,P2M,623,0
TXN100384,USR_1144,1015.4,2026-06-10 03:14:12,DV_SAMS_01,192.168.76.180,Pune,P2P,1181,0
TXN100385,USR_1105,2095.46,2026-06-13 02:55:33,DV_REAL_05,192.168.126.19,Pune,P2M,830,0
TXN100386,USR_1125,829.01,2026-06-21 08:55:24,DV_SAMS_01,192.168.31.166,Kolkata,P2P,242,0
TXN100387,USR_1095,1144.68,2026-06-22 07:19:03,DV_APPL_02,192.168.88.72,Pune,P2M,539,0
TXN100388,USR_1067,1318.18,2026-06-05 01:36:36,DV_XIAO_04,192.168.193.221,Kolkata,P2M,312,0
TXN100389,USR_1136,1334.75,2026-05-30 07:35:18,DV_ONEP_03,192.168.224.139,Kolkata,P2M,1009,0
TXN100390,USR_1158,2860.93,2026-06-01 09:01:07,DV_XIAO_04,192.168.9.177,Lucknow,P2P,582,0
TXN100391,USR_1068,1608.44,2026-06-11 08:08:10,DV_OPPO_07,192.168.206.246,Delhi,P2P,370,0
TXN100392,USR_1107,3792.27,2026-06-06 09:00:42,DV_REAL_05,192.168.98.116,Lucknow,P2P,472,0
TXN100393,USR_1192,1896.63,2026-05-31 19:07:46,DV_APPL_02,192.168.102.223,Delhi,P2M,830,0
TXN100394,USR_1064,653.83,2026-06-02 18:41:51,DV_VIVO_06,192.168.24.210,Bengaluru,P2M,1065,0
TXN100395,USR_1050,1647.24,2026-06-24 21:14:59,DV_ONEP_03,192.168.250.159,Delhi,P2M,842,0
TXN100396,USR_1161,2646.52,2026-06-07 10:50:52,DV_VIVO_06,192.168.86.63,Hyderabad,P2P,53,0
TXN100397,USR_1170,973.37,2026-06-20 21:12:26,DV_APPL_02,192.168.98.153,Delhi,P2P,1133,0
TXN100398,USR_1030,1239.87,2026-06-18 01:32:58,DV_SAMS_01,192.168.72.119,Delhi,P2M,1108,0
TXN100399,USR_1095,773.97,2026-06-25 01:43:29,DV_APPL_02,192.168.88.72,Pune,P2M,539,0
TXN100400,USR_1015,1994.86,2026-06-05 22:30:39,DV_REAL_05,192.168.65.249,Kolkata,P2P,1093,0
TXN100401,USR_1165,799.84,2026-06-19 08:03:05,DV_REAL_05,192.168.68.14,Hyderabad,P2M,366,0
TXN100402,USR_1010,323.73,2026-06-14 08:06:23,DV_APPL_02,192.168.81.103,Jaipur,P2P,124,0
TXN100403,USR_1089,366.2,2026-05-29 08:27:58,DV_OPPO_07,192.168.110.170,Lucknow,P2P,1169,0
TXN100404,USR_1115,1076.81,2026-06-19 02:06:45,DV_REAL_05,192.168.228.111,Jaipur,P2M,174,0
TXN100405,USR_1004,401.16,2026-06-17 05:29:41,DV_SAMS_01,192.168.92.217,Chennai,P2P,208,0
TXN100406,USR_1099,1283.39,2026-06-09 09:36:09,DV_ONEP_03,192.168.70.79,Jaipur,P2M,939,0
TXN100407,USR_1028,663.88,2026-05-29 20:26:01,DV_APPL_02,192.168.91.109,Kolkata,P2P,892,0
TXN100408,USR_1025,66340.13,2026-06-02 15:33:34,DV_OPPO_07,106.144.160.180,Chennai,P2M,1,1
TXN100409,USR_1018,88682.82,2026-06-21 17:18:39,DV_XIAO_04,103.129.206.164,Mumbai,P2M,6,1
TXN100410,USR_1181,2779.03,2026-05-29 02:08:22,DV_REAL_05,192.168.8.24,Bengaluru,P2M,152,0
TXN100411,USR_1024,1094.1,2026-06-14 01:35:00,DV_REAL_05,192.168.58.17,Pune,P2P,517,0
TXN100412,USR_1142,1332.96,2026-06-18 07:37:16,DV_ONEP_03,192.168.253.151,Pune,P2M,333,0
TXN100413,USR_1026,1276.47,2026-06-12 23:33:17,DV_OPPO_07,192.168.55.139,Mumbai,P2P,1062,0
TXN100414,USR_1090,749.61,2026-06-22 04:41:09,DV_SAMS_01,192.168.108.211,Chennai,P2M,708,0
TXN100415,USR_1155,2234.74,2026-06-07 00:23:17,DV_VIVO_06,192.168.127.30,Ahmedabad,P2M,296,0
TXN100416,USR_1101,17773.03,2026-06-02 14:08:43,DV_VIVO_06,103.142.35.228,Ahmedabad,P2M,1,1
TXN100417,USR_1080,80755.19,2026-06-09 17:16:58,DV_ONEP_03,107.140.143.147,Bengaluru,P2P,2,1
TXN100418,USR_1035,3223.45,2026-06-14 01:53:02,DV_VIVO_06,192.168.56.248,Jaipur,P2M,327,0
TXN100419,USR_1187,693.17,2026-06-15 04:36:08,DV_OPPO_07,192.168.31.2,Bengaluru,P2P,681,0
TXN100420,USR_1009,707.0,2026-06-07 06:51:41,DV_REAL_05,192.168.119.98,Bengaluru,P2M,344,0
TXN100421,USR_1111,3324.6,2026-06-15 21:44:29,DV_ONEP_03,192.168.19.176,Hyderabad,P2P,939,0
TXN100422,USR_1097,1422.83,2026-05-31 09:58:32,DV_REAL_05,192.168.76.57,Hyderabad,P2P,1015,0
TXN100423,USR_1187,1267.41,2026-06-09 08:13:39,DV_OPPO_07,192.168.111.45,Bengaluru,P2P,681,0
TXN100424,USR_1100,171.81,2026-06-04 04:00:14,DV_ONEP_03,192.168.50.56,Hyderabad,P2M,1107,0
TXN100425,USR_1128,1789.56,2026-06-07 22:36:25,DV_ONEP_03,192.168.202.130,Delhi,P2M,859,0
TXN100426,USR_1050,2377.29,2026-06-06 10:38:48,DV_ONEP_03,192.168.250.159,Delhi,P2M,842,0
TXN100427,USR_1147,398.95,2026-06-15 07:35:50,DV_VIVO_06,192.168.113.9,Bengaluru,P2M,90,0
TXN100428,USR_1197,1137.72,2026-05-28 05:54:41,DV_APPL_02,192.168.78.204,Chennai,P2M,970,0
TXN100429,USR_1059,1697.29,2026-06-19 04:58:04,DV_ONEP_03,192.168.32.185,Hyderabad,P2P,686,0
TXN100430,USR_1158,1627.59,2026-05-27 03:16:02,DV_VIVO_06,192.168.9.177,Lucknow,P2M,582,0
TXN100431,USR_1189,2461.09,2026-06-18 00:39:31,DV_XIAO_04,192.168.118.236,Delhi,P2P,96,0
TXN100432,USR_1004,396.72,2026-05-28 10:24:30,DV_APPL_02,192.168.92.217,Chennai,P2M,208,0
TXN100433,USR_1002,825.86,2026-05-27 02:13:44,DV_REAL_05,192.168.72.208,Mumbai,P2P,1126,0
TXN100434,USR_1166,375.25,2026-06-11 06:50:27,DV_VIVO_06,192.168.28.116,Delhi,P2M,928,0
TXN100435,USR_1136,1065.02,2026-05-28 00:10:48,DV_ONEP_03,192.168.10.159,Kolkata,P2P,1009,0
TXN100436,USR_1135,493.99,2026-06-16 09:14:04,DV_VIVO_06,192.168.219.85,Chennai,P2M,174,0
TXN100437,USR_1128,3547.05,2026-06-12 19:12:03,DV_ONEP_03,192.168.202.130,Delhi,P2P,859,0
TXN100438,USR_1038,517.18,2026-06-09 06:10:25,DV_XIAO_04,192.168.64.149,Hyderabad,P2P,1176,0
TXN100439,USR_1039,1265.94,2026-06-02 03:35:57,DV_VIVO_06,192.168.67.53,Kolkata,P2P,1080,0
TXN100440,USR_1148,4446.69,2026-06-09 00:53:38,DV_SAMS_01,192.168.45.52,Bengaluru,P2P,679,0
TXN100441,USR_1037,287.21,2026-05-31 23:15:42,DV_APPL_02,192.168.153.18,Jaipur,P2P,1050,0
TXN100442,USR_1037,399.93,2026-06-10 04:42:48,DV_APPL_02,192.168.48.18,Jaipur,P2M,1050,0
TXN100443,USR_1163,552.16,2026-05-27 02:43:28,DV_OPPO_07,192.168.71.220,Chennai,P2P,15,0
TXN100444,USR_1157,3299.73,2026-05-29 01:39:38,DV_XIAO_04,192.168.227.107,Jaipur,P2M,326,0
TXN100445,USR_1122,2220.08,2026-06-11 09:24:57,DV_XIAO_04,192.168.160.194,Jaipur,P2M,394,0
TXN100446,USR_1041,1296.72,2026-06-02 19:42:31,DV_SAMS_01,192.168.26.19,Delhi,P2M,1163,0
TXN100447,USR_1051,803.26,2026-06-17 20:15:44,DV_OPPO_07,192.168.7.46,Hyderabad,P2M,372,0
TXN100448,USR_1117,2588.73,2026-06-19 07:15:14,DV_OPPO_07,192.168.148.11,Mumbai,P2M,561,0
TXN100449,USR_1156,4146.42,2026-06-10 10:24:41,DV_APPL_02,192.168.244.191,Delhi,P2P,287,0
TXN100450,USR_1010,1290.49,2026-06-13 01:19:22,DV_APPL_02,192.168.9.207,Jaipur,P2P,124,0
